image_path,status,average_score,fascination_score,being_away_score,coherence_score,scope_score,reason_fascination,reason_being_away,reason_coherence,reason_scope
202103_114.0552365_22.5092541.png,success,0.4981,0.51473,0.2804,0.66121,0.43159,"The scene offers moderate fascination due to the mix of modern architecture, green trees, and urban activity like pedestrians and vehicles, which provide visual interest without being overwhelming.","The environment lacks a strong sense of escape from daily demands, as it is a busy urban intersection with traffic, signage, and surveillance, making it difficult to feel detached from urban stressors.","The space exhibits clear order with structured sidewalks, crosswalks, and organized building layouts, contributing to a high sense of coherence in the physical arrangement.","While the area appears open with wide streets and visible buildings, the presence of traffic lanes and pedestrian crossings limits perceived freedom of movement, reducing the sense of expansive exploration."
202212_113.9303129_22.7637627.png,success,0.58046,0.62698,0.26137,0.6726,0.76091,"The scene offers visual variety with a mix of modern skyscrapers, lush greenery, and active street elements like vehicles and pedestrians, which can capture attention and reduce boredom.","Despite the presence of nature, the environment is highly urbanized with traffic, buildings, and activity, making it difficult to feel detached from daily demands and nuisances.","The layout appears organized with clear road markings, structured building placement, and logical spatial arrangement, contributing to a sense of order and predictability.","The wide intersection and open spaces allow for expansive views and movement in multiple directions, providing a sense of openness and exploration potential."
202211_114.26545658124965_22.747714020246537.png,success,0.38728,0.40601,0.5077,0.44805,0.18736,"The scene offers limited natural elements and lacks visually engaging features, resulting in low fascination. The repetitive urban environment with parked cars and worn buildings provides few stimuli to capture attention.","The space feels somewhat removed from typical urban demands due to its narrow, quiet street and lack of immediate activity, offering a moderate sense of refuge from daily stressors.","The arrangement appears functional but cluttered, with vehicles and infrastructure creating visual disorganization. While the layout is understandable, it lacks clear order or aesthetic harmony.","The view is constrained by tall buildings and parked cars on both sides, limiting movement and exploration. The narrow road restricts spatial perception, reducing the sense of openness."
202211_113.92725478501447_22.736770270252634.png,success,0.69927,0.48503,0.66431,0.66774,0.7335,"The scene lacks strong natural elements or dynamic features that would capture attention. While trees are present, the dominant visual cues are man-made structures and a wide, uniform road, which do not offer compelling stimuli to hold interest or prevent boredom.","The environment provides a sense of escape from typical urban demands due to its calmness, low traffic, and absence of clutter. The overcast sky and orderly layout contribute to a peaceful atmosphere, allowing for mental detachment from daily stressors.","The space exhibits clear organization with consistent lane markings, symmetrical tree planting, and structured building placement. The alignment of roads, sidewalks, and greenery creates a logical and predictable spatial arrangement.","The wide, open street and expansive view allow for unobstructed movement in multiple directions. The lack of physical barriers and the visible horizon provide a sense of openness and freedom of exploration."
202212_114.09686669419649_22.53823779479983.png,success,0.34255,0.72311,0.25891,0.20557,0.18261,"The scene is visually stimulating with a mix of architectural styles, construction activity, and moving vehicles, drawing attention to many interesting elements. The presence of billboards, diverse building facades, and ongoing development creates a dynamic environment that is hard to be bored in.","The urban setting is filled with constant stimuli such as traffic, construction noise, and advertisements, making it difficult to escape from daily demands. It lacks the tranquility needed to feel like a refuge from stress or distractions.","The arrangement appears cluttered and chaotic, with overlapping structures, construction barriers, and mixed land uses. There is no clear visual order, making it hard to perceive a unified or organized layout.","The view is constrained by buildings, fences, and road infrastructure, limiting the sense of open space. The visible area feels restricted, reducing the feeling of expansive exploration or freedom of movement."
201410_114.4088513_22.7552379.png,success,0.47372,0.12199,0.10115,0.8711,0.80065,"The scene lacks dynamic or visually engaging elements; the empty streets, uniform pavement, and static infrastructure offer little to capture attention or provide mental stimulation, resulting in low fascination.","Despite the absence of people and vehicles, the urban setting with traffic signals and construction suggests proximity to daily demands, reducing the sense of escape from life's pressures.","The environment exhibits clear organization: symmetrical crosswalks, orderly landscaping, and structured road layout create a logical and predictable spatial arrangement.","The wide intersection and open sky allow for expansive views and unobstructed movement in multiple directions, providing a sense of spatial freedom and exploration."
201902_113.7968278_22.6764534.png,success,0.3724,0.33758,0.28398,0.65671,0.21131,"The scene is visually stimulating with diverse architectural styles, colorful signage, and a mix of commercial and residential buildings, which can capture attention and reduce boredom. However, the urban clutter and potential for visual noise limit deep fascination.","While the area has some greenery and open space, the presence of traffic, infrastructure, and commercial activity makes it difficult to feel truly detached from daily demands and urban stressors.","The layout appears organized with clear road markings, defined pedestrian zones, and a logical arrangement of buildings, suggesting a sense of order and predictability in the environment.","The wide road and panoramic view offer a sense of openness, but the built environment and visible boundaries restrict the feeling of expansive exploration or unbounded movement."
201402_114.2354072444943_22.717375951530183.png,success,0.44766,0.61065,0.40079,0.56051,0.21868,"The street scene is visually stimulating with numerous storefronts, signs, and activities like laundry drying and a bicycle, which draw attention and reduce boredom.","The area is busy with shops, cars, and pedestrians, offering little respite from urban demands, making it difficult to feel detached from daily stressors.","The layout appears organized with clear pathways, consistent building facades, and logical placement of businesses, suggesting a coherent urban environment.","The narrow street and surrounding buildings limit open space and movement, restricting exploration and creating a confined sense of space."
202211_114.0679141_22.563537199999995.png,success,0.26718,0.2172,0.0931,0.21888,0.53955,"The scene contains multiple elements like vehicles, signage, and infrastructure that may capture attention, but the overall environment lacks natural or visually engaging features to sustain fascination. The presence of a cement truck and urban traffic reduces the sense of novelty or intrigue.","The setting is highly urban with constant traffic, visible advertisements, and infrastructure, offering little psychological distance from daily demands. The environment does not provide a refuge from stressors or distractions.","The layout appears organized with clear lane markings, pedestrian pathways, and structured greenery, suggesting a logical arrangement. However, the mix of heavy traffic and commercial elements slightly undermines a sense of unified order.","The wide road, open sky, and visible pedestrian bridge create a sense of spatial openness. The ability to see distant buildings and move along the road suggests exploration potential, contributing to a higher scope score."
201312_114.5669133_22.495827700000003.png,success,0.51487,0.51171,0.68856,0.11289,0.64023,"The environment offers natural elements like lush greenery and mountains that capture attention, but the presence of construction materials and a metal gate structure introduces visual clutter, reducing fascination. The scene is not consistently engaging or novel.","The rural setting with open spaces and distant mountains provides a sense of escape from urban demands. The quiet, minimally developed area allows for mental detachment from daily stressors, supporting a feeling of refuge.","The physical arrangement appears disorganized due to scattered objects (e.g., covered items, construction materials) and an unstructured roadside layout. This lack of clear order undermines the perception of coherence.","The wide panoramic view reveals expansive terrain with visible mountain ranges and open roads, allowing for exploration in multiple directions. The absence of immediate boundaries enhances the sense of spatial freedom."
202103_114.1102391_22.621661899999992.png,success,0.31395,0.32817,0.2802,0.33491,0.3125,"The scene contains multiple visual stimuli such as moving vehicles, directional signs, and greenery, which may capture attention. However, the dominant presence of traffic and urban infrastructure creates a stimulating but potentially overwhelming environment, limiting deep fascination.","Despite the presence of trees and greenery, the busy road with constant vehicle movement and signage suggests a high level of environmental demands, reducing the sense of escape from daily stressors.","The layout appears organized with clear lane markings, directional signs, and structured vegetation, contributing to a sense of order and predictability in the urban setting.","The wide road and visible pedestrian bridge allow for spatial exploration, but the surrounding buildings and traffic barriers limit unobstructed movement, restricting perceived scope."
201709_114.0241351_22.6258048.png,success,0.54892,0.79266,0.105,0.65517,0.64284,"The scene is highly stimulating with numerous visual elements such as colorful storefronts, diverse signage, pedestrians, and moving vehicles, which capture attention and make it difficult to be bored.","The environment is a busy urban intersection with constant activity, noise, and demands on attention, making it unlikely to serve as a refuge from daily stressors or nuisances.","Despite the density, there is a clear organization in the layout！defined roads, crosswalks, sidewalks, and building placement！which allows for an understandable spatial structure.","The wide-angle view reveals a large-scale urban environment with multiple lanes, buildings, and open spaces, suggesting ample room for movement and exploration."
202212_114.12220825245038_22.563703360607565.png,success,0.49989,0.62851,0.61688,0.44935,0.30481,"The scene is visually engaging with diverse elements like the Michelin storefront, varied tree canopies, and dynamic street activity, drawing attention to multiple interesting details and reducing boredom.","Despite urban density, shaded trees and greenery provide a sense of refuge from traffic noise and visual clutter, offering a temporary escape from daily demands.","The layout appears organized with clear road markings, sidewalks, and signage, but the mix of modern high-rises and older buildings creates some visual disarray, reducing perceived order.","The wide street and visible crosswalks allow for movement in multiple directions, yet physical barriers like fences and dense building proximity limit expansive exploration."
201902_113.8693476_22.598104299999996.png,success,0.52728,0.51733,0.28373,0.56494,0.74311,"The scene offers visual interest with diverse elements like trees, modern buildings, and people engaging in activities such as cycling and walking. The vibrant red banners add a dynamic color contrast, drawing attention and providing stimuli that can capture focus, though the urban setting may not be deeply captivating.","Despite the presence of greenery and open space, the environment is clearly an active urban street with traffic, pedestrians, and commercial activity. This constant stimulation makes it difficult to feel detached from daily demands or nuisances, reducing its effectiveness as a refuge.","The layout appears orderly with defined sidewalks, road markings, and organized parking areas. Buildings are arranged in a structured manner, and the integration of greenery along the streets contributes to a sense of logical organization, making the space easy to navigate and understand.","The wide-angle view reveals a spacious area with multiple lanes, open intersections, and visible pathways extending into the distance. The presence of tall buildings and clear sightlines allows for movement in various directions, suggesting a large, unconfined environment conducive to exploration."
202211_114.1413619_22.633429600000003.png,success,0.49912,0.50806,0.26455,0.56643,0.65745,"The scene offers moderate fascination due to the mix of urban elements and natural greenery, with trees and foliage providing visual interest. However, the presence of vehicles, traffic signs, and industrial structures limits the sense of novelty or deep engagement, making it moderately captivating but not overwhelmingly stimulating.","The environment provides limited psychological escape from daily demands. The visible traffic, road infrastructure, and commercial buildings create a sense of urban activity that may increase cognitive load rather than offer respite, reducing its effectiveness as a refuge.","The space exhibits strong coherence through clear lane markings, organized traffic flow, and structured placement of buildings and greenery. The layout is logical and easy to navigate, contributing to a sense of order and predictability in the environment.","The wide intersection and open road allow for significant spatial exploration. The panoramic view reveals multiple directions and pathways, offering a sense of openness and freedom of movement, which enhances perceived scope."
202211_113.89438222471337_22.73412834603495.png,success,0.52644,0.62446,0.50658,0.66796,0.30676,"The street is visually stimulating with numerous signs, diverse activities, and a mix of vehicles and pedestrians, making it hard to be bored. The dynamic urban environment naturally draws attention to many interesting details.","Despite the activity, the presence of mature trees and shaded areas provides a sense of respite from the surrounding urban demands, offering a temporary escape from daily stressors.","The layout of the street is orderly, with clear sidewalks, defined lanes, and a logical arrangement of shops and buildings, allowing for easy navigation and understanding of the space.","The street is relatively narrow and constrained by buildings on both sides, limiting the sense of open space and freedom to explore in multiple directions."
201312_114.47875850000001_22.553592399999996.png,success,0.50463,0.41641,0.40173,0.55985,0.64055,"The scene offers moderate visual interest with greenery, palm trees, and a distant mountain view, but lacks dynamic or complex stimuli to deeply capture attention. The presence of commercial signage and urban infrastructure provides some distraction, limiting the sense of effortless fascination.","While the area appears peaceful with minimal traffic and clear skies, the visible commercial buildings and street infrastructure suggest it is not fully removed from urban demands. It offers partial respite but does not feel like a true refuge from daily stressors.","The layout shows a logical arrangement: a wide road with clear markings, pedestrian crossings, and organized green spaces. Buildings are orderly, and natural elements like trees and hills integrate smoothly with the built environment, creating a sense of spatial clarity.","The panoramic view reveals a broad expanse with open roads, accessible walkways, and distant mountains, allowing for exploration in multiple directions. The absence of physical barriers enhances the feeling of openness and movement."
202103_114.0433253_22.542509600000002.png,success,0.50359,0.51496,0.61015,0.45783,0.43144,"The lush greenery and trees lining the road provide a rich visual environment that naturally draws attention, offering varied textures and forms that are engaging without being overwhelming. The presence of red flags adds a subtle point of interest, enhancing the sense of discovery.","The scene offers a clear retreat from typical urban demands. The overcast sky and quiet road create a calm atmosphere, allowing for mental detachment from daily stressors and distractions common in busy city life.","The orderly arrangement of the multi-lane road, consistent tree lines, and structured median barriers create a clear and logical spatial layout. The integration of natural elements with urban infrastructure feels organized and intentional.","The wide, open road stretches into the distance, providing a sense of expansive space. The visible high-rise buildings beyond the canopy suggest depth and potential for exploration, though the physical boundaries of the road limit movement."
202201_114.2731717_22.634134700000004.png,success,0.73093,0.76229,0.85091,0.6614,0.64912,"The scene is rich with visual stimuli, including diverse plant life, a large illustrated sign, and architectural elements like the arch and visitor center, which capture attention and reduce boredom.","The lush greenery and park-like setting create a clear psychological separation from urban demands, offering a refuge from daily stressors and distractions.","The layout appears organized, with defined pathways, planters, and structures that suggest intentional design, though some elements like signage and vehicles introduce minor disorganization.","The wide-angle view reveals an expansive area with multiple paths and open spaces, allowing for exploration in various directions, though boundaries are present due to roads and infrastructure."
201312_114.4226865_22.63003519999999.png,success,0.44441,0.12197,0.78635,0.65042,0.2189,"The scene lacks compelling natural or visual stimuli; the presence of overhead wires, traffic signs, and urban infrastructure creates a predictable, utilitarian environment that does not capture attention or offer novel sensory experiences.","The green trees and open space provide a sense of escape from urban demands; the quiet road and minimal congestion allow for mental detachment from daily stressors, offering a refuge from typical urban noise and activity.","The layout is orderly with clear demarcations: sidewalks, roads, and green spaces are well-defined by railings and landscaping, creating a logical and understandable spatial arrangement.","The view is constrained by barriers, buildings, and the linear nature of the road; limited pathways and visible boundaries restrict the sense of expansive movement or exploration."
202211_114.1903821_22.654378699999995.png,success,0.4535,0.90935,0.26908,0.44723,0.18834,"The scene is highly stimulating with numerous visual elements such as bright commercial signs (Vivo, China Mobile), diverse storefronts, and active street life, making it difficult to be bored and drawing attention to many interesting things.","The environment is a busy urban commercial district with constant activity, noise, and visual clutter, offering little respite from daily demands and nuisances, thus failing to provide a sense of refuge.","While the area has a clear functional layout with distinct zones for commerce and traffic, the dense arrangement of buildings, wires, and signage creates a visually complex and somewhat disorganized appearance, reducing perceived order.","The space is constrained by narrow streets, closely packed buildings, and limited open areas, restricting movement and exploration in multiple directions, resulting in low perceived scope."
202211_113.8347799_22.784325.png,success,0.46509,0.71059,0.27648,0.33382,0.53947,"The scene is visually stimulating with multiple elements drawing attention: the elevated railway, diverse vehicles, modern buildings, and greenery. The dynamic urban environment offers constant visual input, making it hard to be bored and engaging for observation.","Despite the presence of nature, the setting is a busy, high-traffic urban street with significant human-made structures and activity. It does not provide a sense of escape from daily demands or nuisances, as it is inherently part of the city's hustle.","The layout appears organized with clear road markings, defined lanes, and structured green spaces separating traffic from pedestrians. However, the mix of old and new buildings and the complex infrastructure may create a slightly fragmented sense of order.","The wide road and open sky allow for a broad view in multiple directions, suggesting potential for movement and exploration. The visible horizon and lack of immediate physical barriers contribute to a sense of spatial openness."
201709_113.9344939_22.552632599999995.png,success,0.50485,0.33934,0.28618,0.65495,0.73891,"The scene offers limited visual complexity and novelty; while greenery and modern architecture are present, they do not create a strong sense of engagement or distraction from routine thoughts. The overcast sky and orderly layout reduce sensory stimulation, making it difficult to be captivated by the environment.","Despite the presence of nature and open space, the urban setting with traffic signals, vehicles, and buildings maintains a connection to daily demands. The area does not feel like a true escape from urban stressors or mental fatigue.","The spatial arrangement is clear and logical: roads converge at an intersection, crosswalks are well-defined, and buildings are neatly organized. Greenery is integrated in a structured way, contributing to a sense of order and predictability.","The wide-angle view reveals multiple directions for movement！three roads extend outward, and the open intersection allows for unobstructed navigation. The presence of distant high-rises and visible pathways enhances the perception of expansive, exploratory potential."
201312_113.8235017_22.698809100000002.png,success,0.41418,0.50875,0.10619,0.64991,0.79185,"The scene is visually stimulating with numerous colorful signs, diverse vehicles, and active pedestrians, which draws attention to many interesting details. This high level of visual complexity makes it difficult to be bored, fulfilling the fascination criterion.","The environment is a busy urban street with constant activity, traffic, and commercial noise, offering no respite from daily demands. It lacks the quiet or secluded qualities needed to feel like a refuge from nuisances.","Despite the busyness, the layout is orderly: buildings are aligned along the street, sidewalks are clearly defined, and traffic flows in an organized manner. The arrangement feels logical and easy to understand.","The wide-angle view reveals a large, open intersection with multiple roads and directions for movement. There are few physical barriers, allowing for extensive exploration and navigation across the space."
201902_114.0657778_22.551895000000002.png,success,0.48225,0.23628,0.50182,0.75707,0.43381,"The scene lacks compelling natural elements or dynamic features that would capture attention. The urban setting with parked cars and buildings offers little novelty or visual interest, making it easy to become bored.","The space provides a moderate sense of escape from daily demands due to its organized layout and presence of greenery, though the surrounding high-rises and traffic limit true psychological detachment.","The area exhibits clear organization with defined parking spaces, directional signage, and structured landscaping, creating a logical and predictable environment that feels well-ordered.","The visible area is constrained by buildings and parked vehicles, limiting open space and freedom of movement, which restricts exploration and reduces perceived spatial scope."
201403_114.02884416138046_22.76146747143481.png,success,0.33925,0.41127,0.3964,0.45823,0.09111,"The scene contains varied visual elements such as trees, buildings, and traffic, which may capture attention and reduce boredom, though the urban setting limits natural fascination.","The presence of high-rise buildings and active roadways suggests a lack of escape from urban demands, making it difficult to feel removed from daily stressors.","The layout appears organized with clear lane divisions, barriers, and consistent infrastructure, contributing to a sense of order and predictability.","Despite the wide view, the space is constrained by roads and structures, limiting exploration and movement, resulting in low perceived scope."
202212_113.9200199_22.4932087.png,success,0.43047,0.88071,0.09372,0.56513,0.18228,"The scene is rich with stimuli: diverse vehicles, varied architecture, street vendors under blue tarps, and a mix of natural and built elements. This visual complexity captures attention and offers numerous points of interest, making it hard to be bored and aligning with high fascination.","Despite the greenery, the environment is defined by urban activity！traffic, signage, and dense buildings. It lacks seclusion or escape from daily demands, feeling more like a continuation of urban life than a refuge, resulting in low scores for being-away.","The layout shows a logical arrangement of roads, crosswalks, and buildings, with clear organization. The presence of traffic signals and structured zones provides a sense of order, contributing to moderate coherence.","While the panoramic view suggests breadth, the space is constrained by surrounding buildings and traffic flow. The perceived boundaries limit free movement and exploration, leading to a low score for scope."
202211_114.23005136136408_22.7412320600931.png,success,0.53822,0.21552,0.61279,0.56627,0.7583,"The scene is dominated by a busy elevated highway with vehicles, construction sites, and dense urban development, which creates visual clutter and demands attention rather than allowing effortless engagement. The presence of under-construction areas with blue tarps and machinery adds to the chaotic nature, making it difficult to be absorbed by natural or calming elements. This high level of stimulation reduces fascination.","Despite the urban setting, the elevated road provides a sense of physical separation from ground-level distractions. The view of distant skyscrapers and green hills offers a psychological break from immediate surroundings, allowing for a feeling of escape from daily stressors and routine demands.","The layout of the scene shows a clear structure: a multi-lane road flanked by buildings and greenery. The arrangement of traffic lanes, barriers, and the skyline creates a logical flow. However, the juxtaposition of natural hills with construction zones introduces some disorganization, slightly reducing coherence.","The panoramic view reveals a vast expanse, including distant cityscapes, open skies, and visible pathways along the road. The wide-angle perspective allows for exploration in multiple directions！forward along the highway, sideways toward the hills, and upward toward the skyline！providing a sense of openness and spatial freedom."
202211_113.8635362_22.560423499999995.png,success,0.5289,0.50817,0.50735,0.77468,0.54138,"The scene is visually stimulating with numerous elements competing for attention, such as traffic, construction activity, billboards, and diverse architectural designs. This high level of stimulation makes it difficult to be bored, but the constant sensory input may feel overwhelming rather than engaging, resulting in moderate fascination.","Despite the presence of greenery, the environment is dominated by urban infrastructure, heavy traffic, and ongoing development, which are sources of stress and distraction. The area does not provide a true psychological escape from daily demands, leading to low perceived being-away.","The physical layout is well-organized with clear road markings, structured pedestrian crossings, and orderly building placement. The arrangement of elements appears logical and predictable, contributing to a strong sense of coherence.","The wide-angle view reveals an expansive urban landscape with multiple lanes and distant buildings, suggesting a large space that allows for movement in various directions. However, the dense development and traffic constraints limit the feeling of open exploration."
201312_114.1675356_22.644914899999993.png,success,0.52743,0.33898,0.7844,0.34955,0.63681,"The scene lacks compelling natural elements or dynamic features that would capture attention. The urban infrastructure, such as roads and concrete walls, offers little visual interest, resulting in low fascination.",The presence of greenery and a quiet intersection provides a sense of escape from typical urban demands. The clear sky and open space contribute to a feeling of refuge from daily stressors.,"The layout appears disorganized with abrupt transitions between the road, sidewalk, and overgrown vegetation. The juxtaposition of structured pavement and untamed greenery reduces the sense of order.","The wide-angle view reveals an expansive area with multiple pathways and visible infrastructure, allowing for movement in various directions. This openness contributes to a moderate sense of spatial freedom."
